"NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UE","NUMERO_CANDIDATO","NUM_TURNO","ANO_ELEICAO"
"CABO MACIEL",11,"02410",22,1,2020
"DR MARCO",11,"38555",51,1,2020
"DOUTOR SERGINHO",11,"58130",10,1,2020
"MARCELO MIGLIOLI",11,"90514",77,1,2020
"GUILHERME MAIA",11,"12564",11,1,2020
"OSMARIO PORTELA",11,"75817",12,1,2020
"DELEGADA DANIELLE",11,"31054",23,1,2020
"LUCEMAR",11,"25291",11,1,2020
"ANA PAULA",11,"96334",15,1,2020
"PARAIBA",11,"08419",22,1,2020
"MAJOR DENICE",11,"38490",13,1,2020
"LUCIANO ALDRIN",11,"07579",18,1,2020
"ANTONIO TIMOTEO",11,"67237",13,1,2020
"JEFERSON TOMAZONI",11,"98094",45,1,2020
"NILVAN FERREIRA",11,"20516",15,1,2020
"RAFAELA LOSI",11,"75094",55,1,2020
"GERALDINHO CUICA",11,"49417",45,1,2020
"MARTIM ANDRADA",11,"41114",36,1,2020
"LINDOMAR GOMES",11,"43710",33,1,2020
"ELIO MACACO",11,"90174",10,1,2020
"ADAILZO FERREIRA",11,"12033",11,1,2020
"MADSON PAULINO",11,"27316",13,1,2020
"JAIRO SANTOS",11,"80470",28,1,2020
"CELIO MOLINARI",11,"98094",19,1,2020
"MARCELO CONCEICAAO",11,"67237",36,1,2020
"ATAIDE RODRIGUES",11,"95192",55,1,2020
"BONIFACIO ANDRADA NETO",11,"41114",25,1,2020
"CEZAR LEITE",11,"38490",28,1,2020
"DONA CIDA",11,"95958",90,1,2020
"ALEXANDRE CESAR",11,"96253",55,1,2020
"HELDER BOTELHO",11,"91030",70,1,2020
"PROFESSOR ADELINO",11,"68756",13,1,2020
"JOSINHA CUNHA",11,"09717",22,1,2020
"MARIO COUTO",11,"04278",28,1,2020
"LUIZ ABEL",11,"25810",25,1,2020
"ANA PAULA SANTANA",11,"12238",15,1,2020
"MAURO ALMEIDA",11,"11495",10,1,2020
"GIVONALDO EVANGELISTA",11,"34550",50,1,2020
"GRIJALMA ROCHA",11,"14575",22,1,2020
"ELLEN LIMA",11,"95397",40,1,2020
"PRETINHO CUIBANO",11,"04405",11,1,2020
"MARCIO SANDER",11,"80810",45,1,2020
"DR DANILO FERRARESI",11,"70475",14,1,2020
