pip_dk;pip_dscr;nucleo;familia;area_atuacao;ano;mes;vista;novos;denuncias;arquivamentos;baixas;inst_pic;acordo_npp_oferecido;acordo_npp_firmado;med_caut
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;1;431;0;10;50;247;0;0;0;3
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;2;657;10;29;36;426;1;0;0;18
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;3;560;4;31;40;322;1;0;0;18
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;4;289;11;17;39;154;0;0;0;11
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;5;461;9;24;30;293;1;0;0;13
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;6;1134;4;29;35;872;7;0;0;12
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;7;554;8;9;54;335;3;0;0;9
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;8;513;3;52;59;235;8;0;0;20
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;9;139;1;32;41;20;3;0;0;18
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;10;521;6;33;56;243;1;0;0;21
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;11;852;10;29;19;542;0;0;0;16
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2018;12;564;0;26;33;253;1;0;0;23
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;1;343;5;10;32;235;0;0;0;7
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;2;652;9;17;31;438;0;0;0;15
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;3;357;4;16;23;209;0;0;0;13
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;4;462;6;17;23;247;0;0;0;14
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;5;484;7;22;27;280;1;0;0;16
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;6;510;22;46;44;235;1;0;0;27
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;7;272;1;29;26;45;0;0;0;14
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;8;659;16;17;45;483;5;0;0;12
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;9;731;4;31;37;515;11;0;0;10
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;10;320;1;32;75;105;1;0;0;12
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;11;592;1;24;21;459;0;0;0;7
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2019;12;303;0;31;23;128;1;0;0;16
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;1;419;24;19;37;262;0;0;0;7
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;2;607;7;18;17;424;1;0;0;2
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;3;61;52;2;4;16;0;0;0;0
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;4;427;6;3;1;4;0;0;0;1
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;5;127;33;2;24;46;0;0;0;1
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;2020;6;343;46;20;195;43;0;0;0;7
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;1;816;1;3;32;383;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;2;1293;3;6;55;364;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;3;1089;2;9;49;420;0;0;0;4
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;4;874;0;7;26;673;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;5;510;1;10;19;333;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;6;1005;1;15;79;839;0;0;0;6
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;7;675;0;17;84;501;0;0;0;10
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;8;1257;0;15;73;1049;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;9;376;0;12;66;171;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;10;376;0;18;211;214;0;0;0;7
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;11;399;0;17;78;274;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;12;811;0;21;57;651;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;1;602;1;2;56;469;0;0;0;4
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;2;130;1;9;72;47;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;3;1156;0;10;26;970;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;4;1101;0;11;101;851;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;5;332;5;8;203;184;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;6;797;1;13;113;564;0;0;0;6
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;7;282;0;13;73;138;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;8;961;1;25;110;750;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;9;668;1;6;81;525;0;0;0;7
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;10;397;2;20;151;193;0;0;0;4
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;11;732;0;11;39;599;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;12;372;0;9;160;281;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;1;528;2;26;67;407;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;2;619;0;17;57;368;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;3;295;0;16;124;151;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;4;753;2;6;80;524;0;0;0;4
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;5;447;0;10;97;312;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;6;646;0;15;99;439;0;0;0;7
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;7;651;0;15;107;511;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;8;782;0;25;97;542;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;9;428;0;10;75;259;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;10;196;0;15;76;90;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;11;422;2;15;119;258;0;0;0;2
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;12;304;1;14;55;192;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;1;597;0;14;98;468;0;0;0;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;2;957;1;15;38;826;0;0;0;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;3;748;2;6;40;662;0;0;0;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;4;266;1;28;60;69;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;5;579;2;23;29;438;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;6;213;2;13;42;101;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;7;208;1;18;86;83;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;8;860;1;13;35;760;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;9;737;4;14;71;635;0;0;0;5
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;10;607;2;24;52;457;0;0;0;3
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;11;247;3;10;22;120;1;0;0;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;12;342;2;8;27;286;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;1;373;5;12;60;271;0;0;0;1
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;2;70;1;18;18;27;0;0;0;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;3;345;72;11;9;201;0;0;0;4
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;4;81;28;11;2;39;0;0;0;7
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;5;74;28;11;2;23;0;1;0;8
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;6;170;72;14;7;126;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;1;1704;5;9;36;525;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;2;966;1;6;97;186;0;0;0;5
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;3;701;4;59;37;315;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;4;1086;3;39;48;855;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;5;364;9;17;192;185;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;6;598;3;20;163;426;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;7;584;1;28;145;440;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;8;508;1;15;41;369;0;0;0;9
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;9;896;4;15;28;668;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;10;524;3;36;235;350;1;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;11;454;4;12;41;308;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2016;12;657;1;11;57;494;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;1;575;3;28;51;388;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;2;288;6;35;116;150;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;3;1074;3;30;64;835;0;0;0;8
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;4;584;8;21;56;441;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;5;428;8;18;88;223;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;6;441;2;39;125;235;0;0;0;5
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;7;490;7;44;164;335;0;0;0;5
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;8;468;0;78;93;299;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;9;578;5;20;118;359;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;10;743;4;32;48;460;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;11;419;3;27;124;275;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2017;12;481;3;44;88;316;0;0;0;7
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;1;285;6;23;82;200;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;2;442;2;16;27;313;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;3;630;4;13;27;460;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;4;706;9;21;84;536;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;5;567;0;29;46;398;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;6;417;4;31;68;274;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;7;353;2;29;43;216;0;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;8;409;4;22;79;221;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;9;502;8;39;25;337;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;10;996;17;30;74;837;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;11;444;1;48;53;276;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2018;12;265;2;21;26;188;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;1;795;8;29;58;647;0;0;0;6
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;2;754;17;24;27;550;0;0;0;10
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;3;503;4;20;23;350;0;0;0;6
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;4;425;16;34;38;289;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;5;1115;8;39;48;889;0;0;0;7
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;6;660;2;23;86;537;0;0;0;4
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;7;498;12;22;15;337;0;0;0;9
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;8;712;4;35;70;459;0;0;0;11
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;9;398;8;34;105;252;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;10;679;7;69;168;483;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;11;840;3;21;41;696;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2019;12;411;1;18;50;333;0;0;0;3
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;1;850;4;29;44;703;0;0;0;2
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;2;626;7;20;51;471;1;0;0;1
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;3;112;176;31;14;18;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;4;57;31;0;0;56;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;5;28;13;4;2;16;0;0;0;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;2020;6;62;28;8;15;17;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;1;1186;3;21;251;407;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;2;1689;2;6;252;393;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;3;2285;3;47;213;1075;0;0;0;3
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;4;517;1;15;46;340;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;5;660;0;27;73;473;0;0;0;3
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;6;957;6;25;70;787;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;7;374;0;30;87;246;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;8;441;0;16;40;291;0;0;0;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;9;1117;4;18;74;967;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;10;713;0;23;91;531;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;11;294;0;11;44;207;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2016;12;454;0;16;72;333;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;1;593;1;11;44;479;0;0;0;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;2;393;3;17;63;289;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;3;1007;1;12;40;859;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;4;686;2;10;84;562;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;5;419;1;11;52;288;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;6;826;4;27;49;686;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;7;220;1;26;62;97;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;8;219;2;9;64;89;0;0;0;13
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;9;422;0;8;46;297;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;10;738;6;17;42;595;0;0;0;10
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;11;564;2;24;54;437;0;0;0;8
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2017;12;178;1;26;38;76;0;0;0;10
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;1;964;7;39;44;760;0;0;0;10
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;2;140;0;28;68;40;0;0;0;9
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;3;492;9;38;23;302;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;4;612;0;28;69;467;0;0;0;3
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;5;814;6;38;55;646;0;0;0;5
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;6;756;2;32;50;613;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;7;350;2;39;47;186;0;0;0;8
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;8;436;2;30;39;277;0;0;0;11
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;9;636;5;36;31;507;0;0;0;5
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;10;291;5;28;40;200;0;0;0;11
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;11;686;0;30;8;564;0;0;0;5
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2018;12;361;9;18;19;288;0;0;0;5
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;1;606;17;31;13;483;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;2;604;4;20;17;547;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;3;739;2;20;12;611;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;4;373;5;12;24;294;0;0;0;3
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;5;574;4;35;50;475;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;6;241;4;13;4;179;0;0;0;4
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;7;553;32;18;45;436;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;8;395;0;27;14;311;0;0;0;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;9;163;6;22;23;84;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;10;687;2;20;4;611;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;11;98;4;19;18;20;0;0;0;1
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2019;12;677;1;9;11;592;0;0;0;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;1;1100;5;11;12;1005;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;2;319;4;10;30;259;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;3;237;87;18;3;36;0;0;0;6
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;4;101;34;11;7;41;0;0;0;3
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;5;52;30;16;4;9;0;0;0;2
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;2020;6;85;74;12;7;41;0;2;0;2
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;1;422;98;30;138;218;0;0;0;2
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;2;226;28;29;24;185;0;0;0;3
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;3;463;102;15;92;301;0;0;0;3
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;2016;4;577;152;31;61;457;0;0;0;2
